mother,mother_long,father,Y,SCA,trait
M1,VK101A,LI29,54.66666666666667,0.7589098532494702,days_emergence_flowering
M1,VK101A,LI3,53.66666666666667,0.9255765199161416,days_emergence_flowering
M1,VK101A,LI30,55.5,0.8144654088050274,days_emergence_flowering
M1,VK101A,LI31,54.66666666666667,-0.5744234800838584,days_emergence_flowering
M1,VK101A,LI32,55.66666666666667,0.0922431865828059,days_emergence_flowering
M1,VK101A,LI33,55.83333333333333,1.3700209643605843,days_emergence_flowering
M1,VK101A,LI34,52.5,-0.6855345911949726,days_emergence_flowering
M1,VK101A,LI35,53.16666666666667,-1.2410901467505298,days_emergence_flowering
M1,VK101A,LI36,51.33333333333333,-0.7966457023060798,days_emergence_flowering
M1,VK101A,LI38,54.66666666666667,-0.407756813417194,days_emergence_flowering
M1,VK101A,LI39,55.33333333333333,0.0366876310272559,days_emergence_flowering
M1,VK101A,LI4,53.5,0.3144654088050274,days_emergence_flowering
M1,VK101A,LI40,56.33333333333333,0.5366876310272559,days_emergence_flowering
M1,VK101A,LI41,54.66666666666667,0.0922431865828059,days_emergence_flowering
M1,VK101A,LI42,54.5,-0.1855345911949726,days_emergence_flowering
M1,VK101A,LI43,54.0,-1.1855345911949726,days_emergence_flowering
M1,VK101A,LI44,55.16666666666667,-0.907756813417194,days_emergence_flowering
M1,VK101A,LI45,55.5,-0.6855345911949726,days_emergence_flowering
M1,VK101A,LI46,59.0,0.8144654088050274,days_emergence_flowering
M1,VK101A,LI47,57.5,-0.0188679245283012,days_emergence_flowering
M1,VK101A,LI48,55.0,-0.1855345911949726,days_emergence_flowering
M1,VK101A,LI49,54.16666666666667,-0.2410901467505297,days_emergence_flowering
M1,VK101A,LI5,54.33333333333333,1.036687631027256,days_emergence_flowering
M1,VK101A,LI50,56.83333333333333,-0.2966457023060798,days_emergence_flowering
M1,VK101A,LI51,56.66666666666667,-0.2410901467505297,days_emergence_flowering
M1,VK101A,LI52,56.0,-0.6855345911949726,days_emergence_flowering
M1,VK101A,LI53,56.33333333333333,-0.2966457023060798,days_emergence_flowering
M1,VK101A,LI54,54.5,-1.0188679245283012,days_emergence_flowering
M1,VK101A,LI6,53.83333333333333,0.8700209643605845,days_emergence_flowering
M1,VK101A,LI7,54.83333333333333,0.2033542976939202,days_emergence_flowering
M1,VK101A,LI8,56.0,-0.1855345911949726,days_emergence_flowering
M1,VK101A,LI9,53.33333333333333,1.036687631027256,days_emergence_flowering
M2,VA761A,LI1,52.5,-0.2410901467505297,days_emergence_flowering
M2,VA761A,LI10,50.5,-0.8522012578616369,days_emergence_flowering
M2,VA761A,LI11,56.0,0.4255765199161345,days_emergence_flowering
M2,VA761A,LI12,57.0,-0.2966457023060727,days_emergence_flowering
M2,VA761A,LI13,55.0,-0.5188679245283012,days_emergence_flowering
M2,VA761A,LI14,57.0,0.0366876310272559,days_emergence_flowering
M2,VA761A,LI15,55.5,-0.1855345911949726,days_emergence_flowering
M2,VA761A,LI16,57.5,-0.3522012578616369,days_emergence_flowering
M2,VA761A,LI17,58.0,-0.1299790356394083,days_emergence_flowering
M2,VA761A,LI18,57.5,-0.3522012578616369,days_emergence_flowering
M2,VA761A,LI19,58.0,-0.2966457023060727,days_emergence_flowering
M2,VA761A,LI2,55.0,0.0366876310272559,days_emergence_flowering
M2,VA761A,LI20,57.0,0.0644654088050273,days_emergence_flowering
M2,VA761A,LI21,56.5,-0.3522012578616369,days_emergence_flowering
M2,VA761A,LI22,55.0,-0.2966457023060727,days_emergence_flowering
M2,VA761A,LI23,56.5,0.5922431865827988,days_emergence_flowering
M2,VA761A,LI24,56.5,0.4255765199161345,days_emergence_flowering
M2,VA761A,LI25,57.0,-0.4077568134172011,days_emergence_flowering
M2,VA761A,LI27,56.5,-0.4633123689727441,days_emergence_flowering
M2,VA761A,LI28,56.0,-0.3522012578616369,days_emergence_flowering
M2,VA761A,LI29,54.0,-0.9077568134172012,days_emergence_flowering
M2,VA761A,LI3,53.0,-0.7410901467505298,days_emergence_flowering
M2,VA761A,LI30,54.5,-1.1855345911949726,days_emergence_flowering
M2,VA761A,LI31,56.0,-0.2410901467505297,days_emergence_flowering
M2,VA761A,LI32,56.0,-0.5744234800838655,days_emergence_flowering
M2,VA761A,LI33,54.5,-0.963312368972744,days_emergence_flowering
M2,VA761A,LI34,54.5,0.3144654088050274,days_emergence_flowering
M2,VA761A,LI35,56.0,0.5922431865827988,days_emergence_flowering
M2,VA761A,LI36,55.0,1.870020964360592,days_emergence_flowering
M2,VA761A,LI37,56.5,-0.3522012578616369,days_emergence_flowering
M2,VA761A,LI38,56.0,-0.0744234800838654,days_emergence_flowering
M2,VA761A,LI39,56.0,-0.2966457023060727,days_emergence_flowering
M2,VA761A,LI4,54.0,-0.1855345911949726,days_emergence_flowering
M2,VA761A,LI40,57.5,0.7033542976939273,days_emergence_flowering
M2,VA761A,LI41,56.0,0.4255765199161345,days_emergence_flowering
M2,VA761A,LI42,56.0,0.3144654088050274,days_emergence_flowering
M2,VA761A,LI43,56.5,0.3144654088050274,days_emergence_flowering
M2,VA761A,LI44,57.0,-0.0744234800838654,days_emergence_flowering
M2,VA761A,LI45,57.5,0.3144654088050274,days_emergence_flowering
M2,VA761A,LI46,60.5,1.3144654088050274,days_emergence_flowering
M2,VA761A,LI47,58.0,-0.5188679245283012,days_emergence_flowering
M2,VA761A,LI48,56.0,-0.1855345911949726,days_emergence_flowering
M2,VA761A,LI49,55.5,0.0922431865827988,days_emergence_flowering
M2,VA761A,LI5,54.0,-0.2966457023060727,days_emergence_flowering
M2,VA761A,LI50,59.0,0.8700209643605916,days_emergence_flowering
M2,VA761A,LI51,58.5,0.5922431865827988,days_emergence_flowering
M2,VA761A,LI52,58.0,0.3144654088050274,days_emergence_flowering
M2,VA761A,LI53,57.0,-0.6299790356394084,days_emergence_flowering
M2,VA761A,LI54,58.5,1.9811320754716988,days_emergence_flowering
M2,VA761A,LI6,53.0,-0.963312368972744,days_emergence_flowering
M2,VA761A,LI7,55.5,-0.1299790356394083,days_emergence_flowering
M2,VA761A,LI8,56.5,-0.6855345911949726,days_emergence_flowering
M2,VA761A,LI9,53.0,-0.2966457023060727,days_emergence_flowering
M3,VK934A,LI1,53.5,-0.6844863731656261,days_emergence_flowering
M3,VK934A,LI10,53.5,0.7044025157232667,days_emergence_flowering
M3,VK934A,LI11,57.5,0.4821802935010382,days_emergence_flowering
M3,VK934A,LI12,57.5,-1.240041928721169,days_emergence_flowering
M3,VK934A,LI13,57.0,0.0377358490566024,days_emergence_flowering
M3,VK934A,LI14,59.0,0.5932914046121596,days_emergence_flowering
M3,VK934A,LI15,58.5,1.371069182389931,days_emergence_flowering
M3,VK934A,LI16,60.0,0.7044025157232667,days_emergence_flowering
M3,VK934A,LI17,59.5,-0.0733752620545047,days_emergence_flowering
M3,VK934A,LI18,60.0,0.7044025157232667,days_emergence_flowering
M3,VK934A,LI19,60.5,0.759958071278831,days_emergence_flowering
M3,VK934A,LI2,56.5,0.0932914046121595,days_emergence_flowering
M3,VK934A,LI21,57.5,-0.7955974842767333,days_emergence_flowering
M3,VK934A,LI22,56.5,-0.240041928721169,days_emergence_flowering
M3,VK934A,LI23,57.5,0.1488469601677025,days_emergence_flowering
M3,VK934A,LI24,57.0,-0.5178197064989618,days_emergence_flowering
M3,VK934A,LI25,60.0,1.1488469601677025,days_emergence_flowering
M3,VK934A,LI26,53.0,-1.128930817610069,days_emergence_flowering
M3,VK934A,LI27,58.5,0.0932914046121595,days_emergence_flowering
M3,VK934A,LI28,58.0,0.2044025157232667,days_emergence_flowering
M3,VK934A,LI29,56.5,0.1488469601677025,days_emergence_flowering
M3,VK934A,LI3,55.0,-0.1844863731656261,days_emergence_flowering
M3,VK934A,LI30,57.5,0.371069182389931,days_emergence_flowering
M3,VK934A,LI31,58.5,0.8155136268343739,days_emergence_flowering
M3,VK934A,LI32,58.5,0.4821802935010382,days_emergence_flowering
M3,VK934A,LI33,56.5,-0.4067085953878404,days_emergence_flowering
M3,VK934A,LI34,56.0,0.371069182389931,days_emergence_flowering
M3,VK934A,LI35,57.5,0.6488469601677025,days_emergence_flowering
M3,VK934A,LI36,53.5,-1.0733752620545047,days_emergence_flowering
M3,VK934A,LI37,57.5,-0.7955974842767333,days_emergence_flowering
M3,VK934A,LI38,58.0,0.4821802935010382,days_emergence_flowering
M3,VK934A,LI39,58.0,0.2599580712788309,days_emergence_flowering
M3,VK934A,LI4,55.5,-0.1289308176100689,days_emergence_flowering
M3,VK934A,LI40,57.0,-1.240041928721169,days_emergence_flowering
M3,VK934A,LI41,56.5,-0.5178197064989618,days_emergence_flowering
M3,VK934A,LI42,57.0,-0.1289308176100689,days_emergence_flowering
M3,VK934A,LI43,58.5,0.871069182389931,days_emergence_flowering
M3,VK934A,LI44,59.5,0.9821802935010382,days_emergence_flowering
M3,VK934A,LI45,59.0,0.371069182389931,days_emergence_flowering
M3,VK934A,LI46,58.5,-2.128930817610069,days_emergence_flowering
M3,VK934A,LI47,60.5,0.5377358490566024,days_emergence_flowering
M3,VK934A,LI48,58.0,0.371069182389931,days_emergence_flowering
M3,VK934A,LI49,57.0,0.1488469601677025,days_emergence_flowering
M3,VK934A,LI5,55.0,-0.740041928721169,days_emergence_flowering
M3,VK934A,LI50,59.0,-0.5733752620545047,days_emergence_flowering
M3,VK934A,LI51,59.0,-0.3511530398322975,days_emergence_flowering
M3,VK934A,LI52,59.5,0.371069182389931,days_emergence_flowering
M3,VK934A,LI53,60.0,0.9266247379454952,days_emergence_flowering
M3,VK934A,LI54,57.0,-0.9622641509433976,days_emergence_flowering
M3,VK934A,LI6,55.5,0.0932914046121595,days_emergence_flowering
M3,VK934A,LI7,57.0,-0.0733752620545047,days_emergence_flowering
M3,VK934A,LI8,59.5,0.871069182389931,days_emergence_flowering
M3,VK934A,LI9,54.0,-0.740041928721169,days_emergence_flowering
